Time	Open	High	Low	Close	Volume
2010-12-31 00:00:00	0.93459	0.93967	0.92993	0.93363	67045	24
2011-01-02 00:00:00	0.9345	0.93469	0.93204	0.93207	3038	26
2011-01-03 00:00:00	0.93204	0.93826	0.93192	0.93415	78994	29
2011-01-04 00:00:00	0.93415	0.95163	0.93265	0.94723	140366	19
2011-01-05 00:00:00	0.94723	0.96848	0.94684	0.96589	125101	19
2011-01-06 00:00:00	0.96589	0.97075	0.961	0.9659	121038	21
2011-01-07 00:00:00	0.9659	0.96899	0.96038	0.96713	117125	24
2011-01-09 00:00:00	0.96776	0.96962	0.96552	0.96676	4205	135
2011-01-10 00:00:00	0.96675	0.97264	0.96302	0.96601	114882	24
2011-01-11 00:00:00	0.96598	0.97831	0.96598	0.9736	116808	24
2011-01-12 00:00:00	0.97359	0.97554	0.96609	0.96714	133878	21
2011-01-13 00:00:00	0.96714	0.97634	0.9612	0.96395	126614	24
2011-01-14 00:00:00	0.96395	0.96868	0.96045	0.96319	103663	24
2011-01-16 00:00:00	0.96174	0.96422	0.96174	0.96386	3094	159
2011-01-17 00:00:00	0.96388	0.96759	0.96348	0.96467	111035	29
2011-01-18 00:00:00	0.96467	0.96556	0.9551	0.96377	142073	24
2011-01-19 00:00:00	0.9638	0.96407	0.95195	0.95599	127900	20
2011-01-20 00:00:00	0.95599	0.96841	0.95266	0.96691	152199	25
2011-01-21 00:00:00	0.96691	0.96863	0.95722	0.95807	119129	25
2011-01-23 00:00:00	0.9556	0.95881	0.95525	0.95833	3609	116
2011-01-24 00:00:00	0.95833	0.96221	0.94709	0.94924	132958	18
2011-01-25 00:00:00	0.94925	0.95222	0.9403	0.94219	137001	21
2011-01-26 00:00:00	0.94219	0.94644	0.94001	0.94269	129352	20
2011-01-27 00:00:00	0.94265	0.94812	0.93895	0.94613	138856	23
2011-01-28 00:00:00	0.94609	0.94706	0.94013	0.94184	128636	24
2011-01-30 00:00:00	0.94083	0.94263	0.94051	0.94185	3927	102
2011-01-31 00:00:00	0.94185	0.94484	0.93686	0.94339	123235	17
2011-02-01 00:00:00	0.94339	0.94561	0.93364	0.9354	155546	21
2011-02-02 00:00:00	0.9354	0.94413	0.93283	0.93965	156184	24
2011-02-03 00:00:00	0.93965	0.95247	0.93949	0.9463	185701	23
2011-02-04 00:00:00	0.94628	0.95931	0.94526	0.955	167481	20
2011-02-06 00:00:00	0.95741	0.95741	0.9545	0.9546	6974	56
2011-02-07 00:00:00	0.95457	0.95975	0.95293	0.95485	189421	23
2011-02-08 00:00:00	0.95493	0.96424	0.9523	0.96327	196737	22
2011-02-09 00:00:00	0.96329	0.96605	0.95521	0.95826	158785	17
2011-02-10 00:00:00	0.95824	0.97024	0.95794	0.96874	159838	23
2011-02-11 00:00:00	0.96874	0.97744	0.96779	0.97307	135935	20
2011-02-13 00:00:00	0.97425	0.9744	0.9725	0.9738	5327	70
2011-02-14 00:00:00	0.9738	0.97442	0.96912	0.97074	134596	21
2011-02-15 00:00:00	0.97076	0.97287	0.96493	0.96613	175080	17
2011-02-16 00:00:00	0.96613	0.97387	0.95527	0.95912	182754	22
2011-02-17 00:00:00	0.95912	0.96015	0.94772	0.94957	174964	25
2011-02-18 00:00:00	0.94944	0.95386	0.94341	0.94407	161659	22
2011-02-20 00:00:00	0.94318	0.94604	0.94286	0.94392	4467	87
2011-02-21 00:00:00	0.94392	0.94883	0.94386	0.94596	116980	20
2011-02-22 00:00:00	0.94596	0.9505	0.9366	0.93762	198143	21
2011-02-23 00:00:00	0.93762	0.93915	0.93073	0.93186	169254	24
2011-02-24 00:00:00	0.93186	0.93249	0.92258	0.92494	220304	23
2011-02-25 00:00:00	0.9249	0.93183	0.92397	0.92801	163523	21
2011-02-27 00:00:00	0.92777	0.92862	0.92761	0.9281	4814	112
2011-02-28 00:00:00	0.92822	0.93063	0.92585	0.92893	169290	22
2011-03-01 00:00:00	0.92893	0.93212	0.9273	0.92837	168108	22
2011-03-02 00:00:00	0.92834	0.92904	0.92016	0.92364	157232	19
2011-03-03 00:00:00	0.92363	0.93269	0.92325	0.9321	158984	20
2011-03-04 00:00:00	0.9321	0.93291	0.9223	0.92453	130551	23
2011-03-06 00:00:00	0.925	0.92624	0.92463	0.92624	3925	20
2011-03-07 00:00:00	0.92624	0.9275	0.92358	0.92642	143900	20
2011-03-08 00:00:00	0.92642	0.9363	0.92612	0.93523	138831	20
2011-03-09 00:00:00	0.93521	0.93686	0.9269	0.92982	134087	21
2011-03-10 00:00:00	0.92983	0.93624	0.92806	0.93194	190298	20
2011-03-11 00:00:00	0.93194	0.9358	0.92678	0.92968	173969	27
2011-03-13 00:00:00	0.92941	0.92941	0.92565	0.92838	15014	19
2011-03-14 00:00:00	0.92838	0.9316	0.92291	0.92478	158514	21
2011-03-15 00:00:00	0.92481	0.92509	0.91404	0.91818	229133	15
2011-03-16 00:00:00	0.91819	0.91978	0.8921	0.90386	210646	21
2011-03-17 00:00:00	0.90381	0.90582	0.89621	0.89942	206429	34
2011-03-18 00:00:00	0.89941	0.90898	0.89875	0.90021	176513	25
2011-03-20 00:00:00	0.89992	0.9036	0.89889	0.90358	7531	19
2011-03-21 00:00:00	0.90359	0.90741	0.90293	0.90509	161599	25
2011-03-22 00:00:00	0.90508	0.90567	0.90125	0.90414	149042	20
2011-03-23 00:00:00	0.90414	0.90874	0.89783	0.90798	176483	21
2011-03-24 00:00:00	0.90799	0.91235	0.90284	0.90834	153584	24
2011-03-25 00:00:00	0.90834	0.92139	0.90779	0.9196	139547	23
2011-03-27 00:00:00	0.92011	0.92277	0.91999	0.92257	7049	22
2011-03-28 00:00:00	0.92257	0.92341	0.91516	0.91651	146607	21
2011-03-29 00:00:00	0.91651	0.92238	0.91397	0.91986	147886	17
2011-03-30 00:00:00	0.91988	0.9275	0.91757	0.91927	170599	19
2011-03-31 00:00:00	0.91927	0.91999	0.9126	0.91995	160497	22
2011-04-01 00:00:00	0.91995	0.93397	0.91867	0.92349	157592	17
2011-04-03 00:00:00	0.92344	0.92589	0.9233	0.92547	5006	21
2011-04-04 00:00:00	0.92546	0.92611	0.91911	0.92431	133587	23
2011-04-05 00:00:00	0.92431	0.92726	0.92047	0.92521	127804	22
2011-04-06 00:00:00	0.9252	0.9295	0.913	0.91803	161041	23
2011-04-07 00:00:00	0.91804	0.91995	0.91525	0.91587	143913	23
2011-04-08 00:00:00	0.91588	0.91649	0.90577	0.90616	130654	20
2011-04-10 00:00:00	0.90697	0.90938	0.90653	0.90901	6906	18
2011-04-11 00:00:00	0.90901	0.91045	0.90464	0.90621	118058	20
2011-04-12 00:00:00	0.9062	0.90744	0.89419	0.89707	158555	24
2011-04-13 00:00:00	0.89709	0.89908	0.89282	0.89534	138042	20
2011-04-14 00:00:00	0.89536	0.8969	0.88955	0.89229	144764	24
2011-04-15 00:00:00	0.89229	0.89587	0.89151	0.89181	112634	26
2011-04-17 00:00:00	0.89207	0.89313	0.89184	0.89282	6509	23
2011-04-18 00:00:00	0.8928	0.89991	0.8905	0.89557	147555	27
2011-04-19 00:00:00	0.89557	0.90094	0.89453	0.89914	166652	21
2011-04-20 00:00:00	0.89914	0.89966	0.88745	0.88856	180132	29
2011-04-21 00:00:00	0.88859	0.88882	0.878	0.88599	151814	24
2011-04-22 00:00:00	0.88599	0.8878	0.88449	0.88574	34020	27
2011-04-24 00:00:00	0.88514	0.88628	0.88368	0.88378	8176	20
2011-04-25 00:00:00	0.88377	0.88731	0.87714	0.88134	120958	29
2011-04-26 00:00:00	0.88133	0.88518	0.86694	0.87025	169395	29
2011-04-27 00:00:00	0.87027	0.88337	0.87026	0.8753	174592	21
2011-04-28 00:00:00	0.87534	0.87593	0.86883	0.873	139467	24
2011-04-29 00:00:00	0.873	0.87473	0.86256	0.86487	110047	25
2011-05-01 00:00:00	0.86493	0.86635	0.86368	0.86423	15108	24
2011-05-02 00:00:00	0.86423	0.86959	0.86246	0.86606	123990	30
2011-05-03 00:00:00	0.86606	0.86734	0.85955	0.86141	134849	20
2011-05-04 00:00:00	0.86141	0.86479	0.85526	0.86109	186560	29
2011-05-05 00:00:00	0.86109	0.87125	0.85564	0.87009	174535	28
2011-05-06 00:00:00	0.87011	0.87983	0.86766	0.87797	182022	21
2011-05-08 00:00:00	0.87807	0.87861	0.87602	0.8765	11810	22
2011-05-09 00:00:00	0.87653	0.87874	0.87072	0.87147	172389	28
2011-05-10 00:00:00	0.87147	0.8823	0.87147	0.88055	215099	21
2011-05-11 00:00:00	0.88055	0.88831	0.8783	0.88606	182716	29
2011-05-12 00:00:00	0.88609	0.89038	0.88255	0.88458	179118	27
2011-05-13 00:00:00	0.88462	0.8946	0.87974	0.89215	174415	22
2011-05-15 00:00:00	0.89241	0.8937	0.89198	0.89359	10515	123
2011-05-16 00:00:00	0.89357	0.8938	0.8799	0.8851	148377	23
2011-05-17 00:00:00	0.8851	0.88819	0.87838	0.87989	165827	25
2011-05-18 00:00:00	0.87989	0.88438	0.8783	0.88115	132384	21
2011-05-19 00:00:00	0.88115	0.8879	0.87646	0.88052	138020	23
2011-05-20 00:00:00	0.88052	0.88551	0.87475	0.8771	140312	24
2011-05-22 00:00:00	0.87864	0.87925	0.87707	0.87733	9605	116
2011-05-23 00:00:00	0.87733	0.88923	0.87549	0.88843	145407	20
2011-05-24 00:00:00	0.88843	0.88852	0.87819	0.88016	118821	21
2011-05-25 00:00:00	0.88016	0.88135	0.87086	0.8732	123869	21
2011-05-26 00:00:00	0.8732	0.87324	0.86399	0.86549	127391	20
2011-05-27 00:00:00	0.86549	0.86618	0.84634	0.85039	151143	27
2011-05-29 00:00:00	0.8484	0.85124	0.84827	0.85102	6303	111
2011-05-30 00:00:00	0.85104	0.85307	0.84814	0.849	78639	20
2011-05-31 00:00:00	0.849	0.85459	0.84659	0.85165	132956	23
2011-06-01 00:00:00	0.85163	0.85422	0.83827	0.8421	132172	20
2011-06-02 00:00:00	0.84212	0.84528	0.84016	0.8427	115230	25
2011-06-03 00:00:00	0.84268	0.84452	0.83303	0.83355	112180	21
2011-06-05 00:00:00	0.83443	0.8352	0.83272	0.8331	8435	106
2011-06-06 00:00:00	0.8331	0.83855	0.83288	0.83494	119257	23
2011-06-07 00:00:00	0.83494	0.83904	0.83263	0.83676	122741	21
2011-06-08 00:00:00	0.83676	0.83798	0.83462	0.83623	122189	17
2011-06-09 00:00:00	0.83623	0.84453	0.83546	0.84119	127592	20
2011-06-10 00:00:00	0.84119	0.84395	0.83961	0.84268	105261	21
2011-06-12 00:00:00	0.8429	0.84339	0.84184	0.84198	4731	72
2011-06-13 00:00:00	0.84198	0.84675	0.83531	0.83676	112387	22
2011-06-14 00:00:00	0.83675	0.84564	0.8347	0.845	137343	23
2011-06-15 00:00:00	0.84499	0.85508	0.84422	0.8518	142272	26
2011-06-16 00:00:00	0.85182	0.8549	0.84664	0.84878	157704	23
2011-06-17 00:00:00	0.8488	0.85098	0.84422	0.8482	123803	23
2011-06-19 00:00:00	0.84893	0.84932	0.84691	0.84877	6329	80
2011-06-20 00:00:00	0.84877	0.8516	0.84061	0.84417	132061	25
2011-06-21 00:00:00	0.84417	0.84519	0.83995	0.84199	108815	23
2011-06-22 00:00:00	0.84198	0.8432	0.83397	0.84029	103583	21
2011-06-23 00:00:00	0.84029	0.84379	0.8364	0.83855	130466	25
2011-06-24 00:00:00	0.83858	0.83945	0.83169	0.83322	110268	18
2011-06-26 00:00:00	0.83203	0.8355	0.83149	0.83485	6620	155
2011-06-27 00:00:00	0.83485	0.83834	0.83186	0.83401	111658	24
2011-06-28 00:00:00	0.83401	0.83574	0.8275	0.83246	127446	19
2011-06-29 00:00:00	0.83246	0.83675	0.82966	0.83399	132247	21
2011-06-30 00:00:00	0.83397	0.84641	0.8305	0.8421	114685	25
2011-07-01 00:00:00	0.8421	0.85258	0.84065	0.84736	106410	25
2011-07-03 00:00:00	0.84754	0.84848	0.84616	0.84699	6062	200
2011-07-04 00:00:00	0.84699	0.85027	0.84629	0.84834	84189	18
2011-07-05 00:00:00	0.84835	0.85067	0.83833	0.84059	109653	19
2011-07-06 00:00:00	0.84058	0.84425	0.83638	0.83922	123883	18
2011-07-07 00:00:00	0.83919	0.84948	0.83792	0.84486	115851	26
2011-07-08 00:00:00	0.84486	0.85198	0.83595	0.83641	114974	21
2011-07-10 00:00:00	0.83823	0.83827	0.83588	0.83738	7575	77
2011-07-11 00:00:00	0.83738	0.83872	0.83299	0.83598	126295	22
2011-07-12 00:00:00	0.83598	0.83972	0.8281	0.83156	159610	30
2011-07-13 00:00:00	0.83156	0.83298	0.80797	0.80992	138809	24
2011-07-14 00:00:00	0.80995	0.81987	0.80994	0.81382	123714	26
2011-07-15 00:00:00	0.81383	0.81911	0.81235	0.81461	118403	23
2011-07-17 00:00:00	0.80887	0.81114	0.80814	0.8105	8507	87
2011-07-18 00:00:00	0.81049	0.81931	0.81049	0.81647	123470	19
2011-07-19 00:00:00	0.81647	0.82772	0.81506	0.82437	125392	25
2011-07-20 00:00:00	0.82436	0.82547	0.81772	0.8223	111361	22
2011-07-21 00:00:00	0.8223	0.82367	0.81357	0.81745	133881	25
2011-07-22 00:00:00	0.81745	0.82468	0.81528	0.8194	112025	21
2011-07-24 00:00:00	0.81097	0.81459	0.81097	0.8137	8257	83
2011-07-25 00:00:00	0.81375	0.81547	0.80202	0.80546	111402	23
2011-07-26 00:00:00	0.80546	0.8066	0.79974	0.80155	124836	23
2011-07-27 00:00:00	0.80155	0.80464	0.79958	0.80121	113088	18
2011-07-28 00:00:00	0.80121	0.80457	0.79897	0.80163	116788	21
2011-07-29 00:00:00	0.80164	0.80311	0.78498	0.78533	124463	20
2011-07-31 00:00:00	0.79181	0.79454	0.79038	0.79209	11510	91
2011-08-01 00:00:00	0.7921	0.79521	0.77296	0.78448	145150	24
2011-08-02 00:00:00	0.78449	0.7848	0.76085	0.76617	159757	24
2011-08-03 00:00:00	0.76619	0.77876	0.76275	0.77075	158306	24
2011-08-04 00:00:00	0.77075	0.78009	0.76155	0.76504	168225	22
2011-08-05 00:00:00	0.76512	0.77399	0.75783	0.76678	148032	40
2011-08-07 00:00:00	0.75886	0.7632	0.7555	0.7612	15276	75
2011-08-08 00:00:00	0.7612	0.76509	0.74814	0.75413	172420	31
2011-08-09 00:00:00	0.75414	0.75923	0.70663	0.72304	191260	27
2011-08-10 00:00:00	0.72299	0.73299	0.7179	0.72602	161623	33
2011-08-11 00:00:00	0.72596	0.7686	0.7237	0.76242	172528	31
2011-08-12 00:00:00	0.76241	0.77854	0.75477	0.778	137832	31
2011-08-14 00:00:00	0.7827	0.79149	0.78173	0.79018	9260	95
2011-08-15 00:00:00	0.79017	0.79965	0.77874	0.78396	132767	31
2011-08-16 00:00:00	0.78395	0.79766	0.77689	0.79546	138623	24
2011-08-17 00:00:00	0.79544	0.80168	0.78237	0.79062	153296	34
2011-08-18 00:00:00	0.79063	0.79874	0.7857	0.79453	148362	31
2011-08-19 00:00:00	0.79453	0.79596	0.78069	0.78457	140483	27
2011-08-21 00:00:00	0.79021	0.79043	0.78589	0.78687	8271	68
2011-08-22 00:00:00	0.78693	0.79104	0.78382	0.78924	130695	28
2011-08-23 00:00:00	0.78924	0.79352	0.78519	0.79274	122895	34
2011-08-24 00:00:00	0.79274	0.79654	0.78745	0.7958	126231	26
2011-08-25 00:00:00	0.79579	0.79883	0.79097	0.79353	127447	23
2011-08-26 00:00:00	0.79353	0.81569	0.7892	0.80595	132902	25
2011-08-28 00:00:00	0.8068	0.80921	0.80669	0.8091	5008	91
2011-08-29 00:00:00	0.8091	0.82403	0.80742	0.81695	109526	25
2011-08-30 00:00:00	0.81695	0.82318	0.81205	0.82028	114874	25
2011-08-31 00:00:00	0.82029	0.82076	0.79927	0.80509	125166	31
2011-09-01 00:00:00	0.80508	0.80876	0.79257	0.79423	125276	26
2011-09-02 00:00:00	0.79424	0.79512	0.77107	0.78799	121364	34
2011-09-04 00:00:00	0.78684	0.79052	0.78682	0.78957	7036	66
2011-09-05 00:00:00	0.78959	0.79128	0.78203	0.785	108787	24
2011-09-06 00:00:00	0.78502	0.86258	0.78395	0.861	173276	27
2011-09-07 00:00:00	0.861	0.8615	0.85388	0.85862	126686	23
2011-09-08 00:00:00	0.85862	0.87684	0.85818	0.87466	144164	22
2011-09-09 00:00:00	0.87466	0.88635	0.87052	0.88343	156005	26
2011-09-11 00:00:00	0.8874	0.88932	0.88578	0.88771	11250	73
2011-09-12 00:00:00	0.88769	0.89269	0.87965	0.88284	200561	29
2011-09-13 00:00:00	0.88286	0.8879	0.87576	0.8801	183056	20
2011-09-14 00:00:00	0.8801	0.88536	0.87286	0.87605	201472	25
2011-09-15 00:00:00	0.87605	0.87968	0.8647	0.86963	162852	26
2011-09-16 00:00:00	0.86964	0.87771	0.86951	0.87529	145762	28
2011-09-18 00:00:00	0.88052	0.88289	0.87937	0.8817	9787	83
2011-09-19 00:00:00	0.88169	0.88747	0.87985	0.88525	177668	34
2011-09-20 00:00:00	0.88523	0.89208	0.879	0.88698	174895	22
2011-09-21 00:00:00	0.88698	0.901	0.88546	0.90012	158994	26
2011-09-22 00:00:00	0.90012	0.91819	0.89915	0.9073	180432	22
2011-09-23 00:00:00	0.90731	0.90821	0.89958	0.90467	158433	23
2011-09-25 00:00:00	0.90436	0.90642	0.90297	0.90609	7198	17
2011-09-26 00:00:00	0.90611	0.91423	0.90056	0.90264	175762	25
2011-09-27 00:00:00	0.90265	0.9057	0.89244	0.89637	155866	23
2011-09-28 00:00:00	0.89642	0.9021	0.89257	0.90198	150042	22
2011-09-29 00:00:00	0.90191	0.90199	0.89178	0.89708	147852	23
2011-09-30 00:00:00	0.89709	0.90848	0.89647	0.90766	133572	27
2011-10-02 00:00:00	0.90981	0.91088	0.90823	0.90954	6888	28
2011-10-03 00:00:00	0.90953	0.92168	0.9077	0.92064	159938	31
2011-10-04 00:00:00	0.92064	0.92613	0.91455	0.91831	173778	30
2011-10-05 00:00:00	0.91832	0.92505	0.91612	0.92324	174539	24
2011-10-06 00:00:00	0.92324	0.93147	0.91852	0.91949	160760	24
2011-10-07 00:00:00	0.91947	0.92875	0.91459	0.92715	146458	35
2011-10-09 00:00:00	0.92697	0.9272	0.9253	0.926	5687	81
2011-10-10 00:00:00	0.92601	0.92613	0.9002	0.90449	157265	20
2011-10-11 00:00:00	0.90449	0.91216	0.90241	0.90861	162341	21
2011-10-12 00:00:00	0.90861	0.91109	0.89175	0.89634	171285	32
2011-10-13 00:00:00	0.89633	0.90389	0.89272	0.89982	166808	20
2011-10-14 00:00:00	0.89979	0.90088	0.89031	0.89088	139693	24
2011-10-16 00:00:00	0.89156	0.89266	0.89094	0.89204	7691	28
2011-10-17 00:00:00	0.89207	0.8997	0.88807	0.89835	154568	28
2011-10-18 00:00:00	0.89831	0.90479	0.8945	0.89954	172271	23
2011-10-19 00:00:00	0.89952	0.90381	0.89497	0.90285	157356	23
2011-10-20 00:00:00	0.90281	0.90825	0.89287	0.89341	164481	19
2011-10-21 00:00:00	0.89342	0.89518	0.88055	0.88189	140649	19
2011-10-23 00:00:00	0.88456	0.88509	0.882	0.88378	11274	90
2011-10-24 00:00:00	0.88378	0.88773	0.87881	0.87964	147301	31
2011-10-25 00:00:00	0.87961	0.88447	0.87714	0.87853	148505	37
2011-10-26 00:00:00	0.87853	0.88585	0.87284	0.88094	133268	20
2011-10-27 00:00:00	0.88093	0.88117	0.85671	0.85977	161859	26
2011-10-28 00:00:00	0.85977	0.86508	0.85973	0.86287	105729	19
2011-10-30 00:00:00	0.86274	0.86321	0.86126	0.86246	7631	23
2011-10-31 00:00:00	0.86251	0.87861	0.86103	0.87725	148035	20
2011-11-01 00:00:00	0.87724	0.89593	0.87653	0.88942	169581	24
2011-11-02 00:00:00	0.88944	0.88951	0.87935	0.88627	144760	26
2011-11-03 00:00:00	0.88626	0.88931	0.87609	0.87789	151455	23
2011-11-04 00:00:00	0.87789	0.89049	0.87743	0.88442	132909	24
2011-11-06 00:00:00	0.88714	0.8914	0.88673	0.89043	6061	31
2011-11-07 00:00:00	0.89043	0.90306	0.88926	0.90134	144569	35
2011-11-08 00:00:00	0.90134	0.9067	0.89224	0.89474	138751	32
2011-11-09 00:00:00	0.89474	0.91098	0.89211	0.91077	140589	20
2011-11-10 00:00:00	0.91077	0.91509	0.90179	0.90576	145092	26
2011-11-11 00:00:00	0.90571	0.90831	0.89526	0.89974	122582	28
2011-11-13 00:00:00	0.8981	0.90098	0.89772	0.89922	5938	84
2011-11-14 00:00:00	0.89924	0.90921	0.89611	0.90855	168422	25
2011-11-15 00:00:00	0.90854	0.91979	0.90806	0.91779	176846	15
2011-11-16 00:00:00	0.91779	0.9229	0.91389	0.92153	192726	35
2011-11-17 00:00:00	0.92153	0.92359	0.91518	0.92195	191536	15
2011-11-18 00:00:00	0.92195	0.92232	0.90846	0.91614	175309	21
2011-11-20 00:00:00	0.91702	0.91807	0.91617	0.91632	4755	91
2011-11-21 00:00:00	0.91632	0.92092	0.91399	0.91769	176482	34
2011-11-22 00:00:00	0.91767	0.91858	0.9107	0.91333	163802	15
2011-11-23 00:00:00	0.91334	0.92133	0.91275	0.91975	178913	15
2011-11-24 00:00:00	0.91981	0.92156	0.91534	0.92057	127163	26
2011-11-25 00:00:00	0.92052	0.93303	0.92045	0.92947	147603	26
2011-11-27 00:00:00	0.92758	0.92862	0.92681	0.92766	8080	52
2011-11-28 00:00:00	0.92764	0.93068	0.91753	0.92273	161800	15
2011-11-29 00:00:00	0.92275	0.9244	0.91391	0.92122	177025	16
2011-11-30 00:00:00	0.92122	0.92514	0.90654	0.91373	174431	15
2011-12-01 00:00:00	0.91373	0.91896	0.90709	0.91549	161957	20
2011-12-02 00:00:00	0.91549	0.92416	0.91096	0.92144	140833	15
2011-12-04 00:00:00	0.92056	0.92257	0.91979	0.92019	6788	52
2011-12-05 00:00:00	0.92016	0.92314	0.91649	0.9215	162789	31
2011-12-06 00:00:00	0.9215	0.9296	0.92064	0.92521	164252	17
2011-12-07 00:00:00	0.92521	0.9288	0.9227	0.92421	159216	16
2011-12-08 00:00:00	0.92425	0.92902	0.91762	0.9256	171009	17
2011-12-09 00:00:00	0.92562	0.92842	0.91816	0.92315	167745	17
2011-12-11 00:00:00	0.92505	0.92644	0.92474	0.92567	5520	39
2011-12-12 00:00:00	0.92567	0.93876	0.92474	0.93863	185501	24
2011-12-13 00:00:00	0.9386	0.94776	0.93414	0.94625	197994	26
2011-12-14 00:00:00	0.94625	0.95395	0.94291	0.95385	190299	21
2011-12-15 00:00:00	0.95385	0.95471	0.9388	0.93952	201745	24
2011-12-16 00:00:00	0.9395	0.94144	0.93513	0.93592	177440	23
2011-12-18 00:00:00	0.93615	0.93673	0.93595	0.93634	3663	64
2011-12-19 00:00:00	0.93634	0.93994	0.93478	0.93679	186285	21
2011-12-20 00:00:00	0.93685	0.93806	0.92671	0.93141	170143	13
2011-12-21 00:00:00	0.93145	0.9393	0.92422	0.93631	183892	23
2011-12-22 00:00:00	0.9363	0.93994	0.93062	0.93539	160621	22
2011-12-23 00:00:00	0.93541	0.9388	0.93338	0.93633	128851	28
2011-12-25 00:00:00	0.93697	0.93848	0.93538	0.93638	1780	20
2011-12-26 00:00:00	0.93638	0.93707	0.93379	0.93659	19724	143
2011-12-27 00:00:00	0.93659	0.93825	0.93321	0.93418	87616	44
2011-12-28 00:00:00	0.93417	0.94409	0.932	0.94343	160978	41
2011-12-29 00:00:00	0.94343	0.94701	0.93947	0.94021	178006	26
2011-12-30 00:00:00	0.94022	0.94268	0.93404	0.93868	151517	20
2012-01-01 00:00:00	0.93836	0.93966	0.93767	0.93789	1664	30
2012-01-02 00:00:00	0.93797	0.94117	0.93452	0.93938	36573	62
2012-01-03 00:00:00	0.93938	0.94003	0.93035	0.93177	193761	31
2012-01-04 00:00:00	0.93177	0.94485	0.93166	0.94218	212859	22
2012-01-05 00:00:00	0.94218	0.95374	0.94139	0.95229	221605	25
2012-01-06 00:00:00	0.95229	0.95784	0.95054	0.9551	187525	31
2012-01-08 00:00:00	0.95732	0.95944	0.9563	0.95833	7085	35
2012-01-09 00:00:00	0.95833	0.95837	0.94763	0.94809	218830	22
2012-01-10 00:00:00	0.94809	0.9514	0.94647	0.9506	202325	15
2012-01-11 00:00:00	0.95061	0.95664	0.94822	0.95331	217313	27
2012-01-12 00:00:00	0.95331	0.95451	0.94112	0.94401	212269	17
2012-01-13 00:00:00	0.94386	0.95741	0.94065	0.9517	230533	18
2012-01-15 00:00:00	0.9549	0.95525	0.95398	0.95405	7281	75
2012-01-16 00:00:00	0.95405	0.95749	0.9525	0.9555	176643	22
2012-01-17 00:00:00	0.9555	0.95559	0.94472	0.94896	214439	23
2012-01-18 00:00:00	0.94895	0.94963	0.93826	0.93875	221034	17
2012-01-19 00:00:00	0.93875	0.94118	0.93162	0.93247	215307	16
2012-01-20 00:00:00	0.93246	0.93696	0.93062	0.93431	188815	16
2012-01-22 00:00:00	0.93743	0.93796	0.9365	0.937	4639	22
2012-01-23 00:00:00	0.937	0.93749	0.92515	0.92674	183074	17
2012-01-24 00:00:00	0.92673	0.9311	0.92345	0.92757	190550	20
2012-01-25 00:00:00	0.92758	0.93386	0.92039	0.92183	200042	16
2012-01-26 00:00:00	0.92183	0.92282	0.9156	0.9217	190230	16
2012-01-27 00:00:00	0.9217	0.92282	0.91096	0.91199	189008	16
2012-01-29 00:00:00	0.91162	0.91336	0.91162	0.91324	3870	69
2012-01-30 00:00:00	0.91324	0.92092	0.91304	0.91754	187424	15
2012-01-31 00:00:00	0.91754	0.92275	0.91223	0.92036	214182	16
2012-02-01 00:00:00	0.92036	0.92494	0.91145	0.91445	219213	14
2012-02-02 00:00:00	0.91445	0.92072	0.913	0.91748	187867	16
2012-02-03 00:00:00	0.91751	0.92337	0.91275	0.91786	180236	17
2012-02-05 00:00:00	0.92011	0.92054	0.91899	0.9192	5602	51
2012-02-06 00:00:00	0.9192	0.92625	0.91782	0.91947	167909	22
2012-02-07 00:00:00	0.91947	0.92267	0.9109	0.91228	178237	13
2012-02-08 00:00:00	0.91231	0.91513	0.9106	0.91335	176587	16
2012-02-09 00:00:00	0.91335	0.91466	0.90887	0.91217	179639	17
2012-02-10 00:00:00	0.91217	0.92001	0.91024	0.91644	153786	16
2012-02-12 00:00:00	0.91477	0.91554	0.91185	0.91357	8958	72
2012-02-13 00:00:00	0.91357	0.91909	0.91026	0.91859	164882	22
2012-02-14 00:00:00	0.91859	0.92292	0.91425	0.91969	167774	21
2012-02-15 00:00:00	0.91968	0.9251	0.91551	0.92441	182927	20
2012-02-16 00:00:00	0.9244	0.93	0.91753	0.91916	185334	15
2012-02-17 00:00:00	0.91916	0.92064	0.91594	0.91991	139090	16
2012-02-19 00:00:00	0.91734	0.91787	0.91361	0.91482	8596	35
2012-02-20 00:00:00	0.91482	0.9164	0.90869	0.9135	118763	19
2012-02-21 00:00:00	0.9135	0.91488	0.90825	0.9116	175663	17
2012-02-22 00:00:00	0.9116	0.91373	0.90966	0.91015	159509	16
2012-02-23 00:00:00	0.91015	0.91139	0.9008	0.90093	166561	17
2012-02-24 00:00:00	0.90093	0.90268	0.89307	0.89582	149480	21
2012-02-26 00:00:00	0.89463	0.89523	0.8936	0.89425	7954	34
2012-02-27 00:00:00	0.89425	0.90107	0.89425	0.89851	168250	20
2012-02-28 00:00:00	0.89851	0.90016	0.89408	0.89412	182555	16
2012-02-29 00:00:00	0.8941	0.90519	0.89355	0.90468	204297	22
2012-03-01 00:00:00	0.90467	0.90722	0.9021	0.90501	190549	19
2012-03-02 00:00:00	0.90503	0.9149	0.90459	0.91386	168404	17
2012-03-04 00:00:00	0.91425	0.91485	0.91364	0.91473	5383	36
